variable,est,lo,hi,method,adj,miss_data,weight,var,seed,size
bmi,0.0334822500503829,-0.00808166206456211,0.0750461621653278,Complete case,Adjusted,MAR,Unweighted,,1,2500
bmi,0.0385839720003829,-0.0170086348012483,0.0941765788020141,Imputed,Adjusted,MAR,Unweighted,,1,2500
bmi,0.0470959881428393,-0.00420378875021994,0.0983957650358985,Imputed w/ PRS,Adjusted,MAR,Unweighted,,1,2500
bmi,0.208562464951648,0.0992183862220653,0.31790654368123,Complete case,Adjusted,MAR,Weighted,0.00310749573708655,1,2500
bmi,0.240695966174833,0.145366018480912,0.336025913868755,Imputed,Adjusted,MAR,Weighted,0.00236571556575575,1,2500
bmi,0.244055632863891,0.149869588652775,0.338241677075007,Imputed w/ PRS,Adjusted,MAR,Weighted,0.00230928179585051,1,2500
bmi,-0.0467832735924209,-0.0916559775207517,-0.00191056966408999,Complete case,Unadjusted,MNAR,Unweighted,,1,2500
bmi,-0.134161929433383,-0.186148871470825,-0.0821749873959404,Imputed,Unadjusted,MNAR,Unweighted,,1,2500
bmi,-0.0868423204526245,-0.175008163963566,0.00132352305831712,Imputed w/ PRS,Unadjusted,MNAR,Unweighted,,1,2500
bmi,0.138605359689712,0.000447086915880496,0.276763632463543,Complete case,Unadjusted,MNAR,Weighted,0.00496037890030676,1,2500
bmi,0.122116669715193,-0.0204357262615513,0.264669065691938,Imputed,Unadjusted,MNAR,Weighted,0.00528996575187513,1,2500
bmi,0.155143639035661,0.0128241227052178,0.297463155366105,Imputed w/ PRS,Unadjusted,MNAR,Weighted,0.0052726960443823,1,2500
bmi,-0.0752863469221326,-0.120816699422131,-0.0297559944221345,Complete case,Adjusted,MNAR,Unweighted,,1,2500
bmi,-0.112691699690519,-0.172318450591832,-0.053064948789205,Imputed,Adjusted,MNAR,Unweighted,,1,2500
bmi,-0.0608893854787209,-0.15484057219928,0.033061801241838,Imputed w/ PRS,Adjusted,MNAR,Unweighted,,1,2500
bmi,0.155484753569726,0.0299098860788521,0.2810596210606,Complete case,Adjusted,MNAR,Weighted,0.00409792884640193,1,2500
bmi,0.154631088496991,0.0384686396884251,0.270793537305558,Imputed,Adjusted,MNAR,Weighted,0.00351265369304794,1,2500
bmi,0.177138048410176,0.0625308312540609,0.291745265566291,Imputed w/ PRS,Adjusted,MNAR,Weighted,0.00341922556959638,1,2500
bmi,0.199532120907475,0.193466547656916,0.205597694158035,Full,Unadjusted,,,,2,2500
bmi,0.191317170133823,0.185494935396043,0.197139404871602,Full,Adjusted,,,,2,2500
bmi,0.0493355010003716,0.00438811757156975,0.0942828844291735,Complete case,Unadjusted,MCAR,Unweighted,,2,2500
bmi,0.0497404595180983,0.00181704731360451,0.0976638717225921,Imputed,Unadjusted,MCAR,Unweighted,,2,2500
bmi,0.0523286092414484,0.00780721854646128,0.0968499999364356,Imputed w/ PRS,Unadjusted,MCAR,Unweighted,,2,2500
bmi,0.155179027923238,0.0934147787085038,0.216943277137972,Complete case,Unadjusted,MCAR,Weighted,0.000991792559660316,2,2500
bmi,0.114699787039166,-0.00269189921773148,0.232091473296064,Imputed,Unadjusted,MCAR,Weighted,0.00358738923036217,2,2500
bmi,0.143219308615055,0.0163182647224014,0.27012035250771,Imputed w/ PRS,Unadjusted,MCAR,Weighted,0.0041921248392129,2,2500
bmi,0.0788621762861463,0.0348969991648759,0.122827353407417,Complete case,Adjusted,MCAR,Unweighted,,2,2500
bmi,0.0774920939584379,0.0275904848678135,0.127393703049062,Imputed,Adjusted,MCAR,Unweighted,,2,2500
bmi,0.0806102337886183,0.0360180736054745,0.125202393971762,Imputed w/ PRS,Adjusted,MCAR,Unweighted,,2,2500
bmi,0.147714780717713,0.0902502835106949,0.205179277924731,Complete case,Adjusted,MCAR,Weighted,0.000858508403633296,2,2500
bmi,0.112751666016596,0.00265576860882193,0.222847563424369,Imputed,Adjusted,MCAR,Weighted,0.00315533946653965,2,2500
bmi,0.14408692972208,0.0273217280173297,0.26085213142683,Imputed w/ PRS,Adjusted,MCAR,Weighted,0.00354920173963686,2,2500
bmi,0.0397678020969034,-0.00343344633556208,0.0829690505293688,Complete case,Unadjusted,MAR,Unweighted,,2,2500
bmi,0.0146729722010597,-0.033423935429813,0.0627698798319324,Imputed,Unadjusted,MAR,Unweighted,,2,2500
bmi,0.0111155358713072,-0.050185735667753,0.0724168074103675,Imputed w/ PRS,Unadjusted,MAR,Unweighted,,2,2500
bmi,0.1607643388481,0.0400120174133581,0.281516660282841,Complete case,Unadjusted,MAR,Weighted,0.0037897027583971,2,2500
bmi,0.212016250208216,0.0969184561045011,0.327114044311931,Imputed,Unadjusted,MAR,Weighted,0.00344856025429095,2,2500
bmi,0.206003281746941,0.0910885763365293,0.320917987157352,Imputed w/ PRS,Unadjusted,MAR,Weighted,0.0034375975731989,2,2500
bmi,0.025082094407395,-0.0178141767685584,0.0679783655833486,Complete case,Adjusted,MAR,Unweighted,,2,2500
bmi,0.0377414856694467,-0.0117340548757833,0.0872170262146767,Imputed,Adjusted,MAR,Unweighted,,2,2500
bmi,0.0399726362399702,-0.0165747740144965,0.0965200464944369,Imputed w/ PRS,Adjusted,MAR,Unweighted,,2,2500
bmi,0.166131476909183,0.0468561238568052,0.285406829961561,Complete case,Adjusted,MAR,Weighted,0.00369754763382571,2,2500
bmi,0.202374988775938,0.0936049548679089,0.311145022683967,Imputed,Adjusted,MAR,Weighted,0.00307979880263719,2,2500
bmi,0.200966913031965,0.0942676658154926,0.307666160248437,Imputed w/ PRS,Adjusted,MAR,Weighted,0.00296364737667673,2,2500
bmi,-0.0552654149575074,-0.101530032924598,-0.00900079699041694,Complete case,Unadjusted,MNAR,Unweighted,,2,2500
bmi,-0.153301452296629,-0.199492570130112,-0.107110334463145,Imputed,Unadjusted,MNAR,Unweighted,,2,2500
bmi,-0.158767446560641,-0.264250745437642,-0.0532841476836401,Imputed w/ PRS,Unadjusted,MNAR,Unweighted,,2,2500
bmi,0.0951427354822657,-0.0408184460547629,0.231103917019294,Complete case,Unadjusted,MNAR,Weighted,0.00480380794813354,2,2500
bmi,0.0696608522337546,-0.0665615762987055,0.205883280766215,Imputed,Unadjusted,MNAR,Weighted,0.00483059975426944,2,2500
bmi,0.0668584057755361,-0.0813710306198143,0.215087842170886,Imputed w/ PRS,Unadjusted,MNAR,Weighted,0.00571969317898689,2,2500
bmi,-0.0791564613379151,-0.126186384183424,-0.0321265384924059,Complete case,Adjusted,MNAR,Unweighted,,2,2500
bmi,-0.107528669103881,-0.15404699346146,-0.0610103447463029,Imputed,Adjusted,MNAR,Unweighted,,2,2500
bmi,-0.113632259099897,-0.225471679349499,-0.00179283885029591,Imputed w/ PRS,Adjusted,MNAR,Unweighted,,2,2500
bmi,0.108504768250255,-0.0229293610257793,0.23993889752629,Complete case,Adjusted,MNAR,Weighted,0.00448921025065871,2,2500
bmi,0.111836045894725,-0.00931386445573408,0.232985956245184,Imputed,Adjusted,MNAR,Weighted,0.00382076223200856,2,2500
bmi,0.110755009155769,-0.0184503106807149,0.239960328992253,Imputed w/ PRS,Adjusted,MNAR,Weighted,0.00434574869945674,2,2500
bmi,0.199541188859013,0.193478750874138,0.205603626843888,Full,Unadjusted,,,,3,2500
bmi,0.190886963959328,0.185064385027992,0.196709542890663,Full,Adjusted,,,,3,2500
bmi,0.0377725401718469,-0.00564711389113688,0.0811921942348292,Complete case,Unadjusted,MCAR,Unweighted,,3,2500
bmi,0.0409099028387367,-0.00971585689559828,0.0915356625730716,Imputed,Unadjusted,MCAR,Unweighted,,3,2500
bmi,0.0396155092763171,-0.00084974827964629,0.0800807668322805,Imputed w/ PRS,Unadjusted,MCAR,Unweighted,,3,2500
bmi,0.163900960216986,0.104590365113767,0.223211555320206,Complete case,Unadjusted,MCAR,Weighted,0.000914543141381635,3,2500
bmi,0.121001423461847,0.0283522439516247,0.21365060297207,Imputed,Unadjusted,MCAR,Weighted,0.00223453403110187,3,2500
bmi,0.12378258132046,0.057042469570592,0.190522693070328,Imputed w/ PRS,Unadjusted,MCAR,Weighted,0.00115951848615158,3,2500
bmi,0.0572685111982698,0.0140707873735919,0.100466235022948,Complete case,Adjusted,MCAR,Unweighted,,3,2500
bmi,0.0607271312069288,0.0100791252001343,0.111375137213723,Imputed,Adjusted,MCAR,Unweighted,,3,2500
bmi,0.0584011498653866,0.0181526961467684,0.0986496035840049,Imputed w/ PRS,Adjusted,MCAR,Unweighted,,3,2500
bmi,0.177114448724189,0.119339169173174,0.234889728275203,Complete case,Adjusted,MCAR,Weighted,0.000867805765646044,3,2500
bmi,0.144522264126097,0.0616086008477879,0.227435927404405,Imputed,Adjusted,MCAR,Weighted,0.00178960022197675,3,2500
bmi,0.140996064098666,0.0788349550085655,0.203157173188767,Imputed w/ PRS,Adjusted,MCAR,Weighted,0.00100586877633462,3,2500
bmi,0.0357691289934312,-0.00790651810373727,0.0794447760905996,Complete case,Unadjusted,MAR,Unweighted,,3,2500
bmi,-0.00365363701442276,-0.0494567128136396,0.0421494387847941,Imputed,Unadjusted,MAR,Unweighted,,3,2500
bmi,-0.00546364736814399,-0.0757910507462711,0.0648637560099831,Imputed w/ PRS,Unadjusted,MAR,Unweighted,,3,2500
bmi,0.108450206113735,0.0450928607821703,0.1718075514453,Complete case,Unadjusted,MAR,Weighted,0.00104327423342315,3,2500
bmi,0.153405769723153,0.0922781915778926,0.214533347868414,Imputed,Unadjusted,MAR,Weighted,0.000972698389938693,3,2500
bmi,0.151375979990077,0.0831228909569324,0.219629069023221,Imputed w/ PRS,Unadjusted,MAR,Weighted,0.00121268621635897,3,2500
bmi,0.0220068970147525,-0.0215356019220721,0.0655493959515771,Complete case,Adjusted,MAR,Unweighted,,3,2500
bmi,0.0189514983817498,-0.0258940678023175,0.0637970645658172,Imputed,Adjusted,MAR,Unweighted,,3,2500
bmi,0.0167264713248083,-0.0494306469164306,0.0828835895660471,Imputed w/ PRS,Adjusted,MAR,Unweighted,,3,2500
bmi,0.112471858363205,0.0525917523770977,0.172351964349312,Complete case,Adjusted,MAR,Weighted,0.000931896740143691,3,2500
bmi,0.166945839766583,0.109028472450889,0.224863207082276,Imputed,Adjusted,MAR,Weighted,0.000873215513520682,3,2500
bmi,0.16508584164056,0.101456860979544,0.228714822301576,Imputed w/ PRS,Adjusted,MAR,Weighted,0.00105393481199113,3,2500
bmi,-0.0966908822344684,-0.142123461893731,-0.0512583025752056,Complete case,Unadjusted,MNAR,Unweighted,,3,2500
bmi,-0.205770451429917,-0.251505545706346,-0.160035357153488,Imputed,Unadjusted,MNAR,Unweighted,,3,2500
bmi,-0.18618396582388,-0.238264025643175,-0.134103906004586,Imputed w/ PRS,Unadjusted,MNAR,Unweighted,,3,2500
bmi,0.00976940332644781,-0.0570451405810971,0.0765839472339927,Complete case,Unadjusted,MNAR,Weighted,0.00116010204508534,3,2500
bmi,-0.0489063484179147,-0.12252053083909,0.0247078340032604,Imputed,Unadjusted,MNAR,Weighted,0.00141067446157313,3,2500
bmi,-0.022081586981928,-0.0897149103809722,0.0455517364171162,Imputed w/ PRS,Unadjusted,MNAR,Weighted,0.00119076284492701,3,2500
bmi,-0.127125752988089,-0.173210327283427,-0.0810411786927505,Complete case,Adjusted,MNAR,Unweighted,,3,2500
bmi,-0.184413521370496,-0.239506602821161,-0.12932043991983,Imputed,Adjusted,MNAR,Unweighted,,3,2500
bmi,-0.162603560578397,-0.217725593688846,-0.107481527467947,Imputed w/ PRS,Adjusted,MNAR,Unweighted,,3,2500
bmi,0.0121849219775998,-0.0495720355834573,0.073941879538657,Complete case,Adjusted,MNAR,Weighted,0.000991114469951777,3,2500
bmi,0.0124261601872931,-0.0547746186877232,0.0796269390623093,Imputed,Adjusted,MNAR,Weighted,0.00117558065625517,3,2500
bmi,0.0287699885674988,-0.03375195652467,0.0912919336596675,Imputed w/ PRS,Adjusted,MNAR,Weighted,0.0010175805079701,3,2500
bmi,0.207267419344517,0.201200926571806,0.213333912117228,Full,Unadjusted,,,,4,2500
bmi,0.195358637682451,0.189539133150414,0.201178142214488,Full,Adjusted,,,,4,2500
bmi,0.0325024508918945,-0.0115481218793495,0.0765530236631385,Complete case,Unadjusted,MCAR,Unweighted,,4,2500
bmi,0.0345600343778996,-0.00578552786489137,0.0749055966206906,Imputed,Unadjusted,MCAR,Unweighted,,4,2500
bmi,0.0330000292163757,-0.00887774537438916,0.0748778038071406,Imputed w/ PRS,Unadjusted,MCAR,Unweighted,,4,2500
bmi,0.220885440618342,0.119485480539815,0.322285400696868,Complete case,Unadjusted,MCAR,Weighted,0.00267314413213102,4,2500
bmi,0.174416478440425,0.0771066822909843,0.271726274589865,Imputed,Unadjusted,MCAR,Weighted,0.0024650001128828,4,2500
bmi,0.179309421154858,0.0837360593752936,0.274882782934422,Imputed w/ PRS,Unadjusted,MCAR,Weighted,0.00237781215631955,4,2500
bmi,0.0467379744038567,0.00328759496796265,0.0901883538397507,Complete case,Adjusted,MCAR,Unweighted,,4,2500
bmi,0.0480334037392112,0.00747142070667488,0.0885953867717475,Imputed,Adjusted,MCAR,Unweighted,,4,2500
bmi,0.0446884513911795,0.00348156709800368,0.0858953356843554,Imputed w/ PRS,Adjusted,MCAR,Unweighted,,4,2500
bmi,0.19891817125297,0.106095046048664,0.291741296457276,Complete case,Adjusted,MCAR,Weighted,0.00224005147136866,4,2500
bmi,0.181192332168775,0.100174546491558,0.262210117845992,Imputed,Adjusted,MCAR,Weighted,0.00170869503030453,4,2500
bmi,0.164855160837637,0.0835041357924504,0.246206185882823,Imputed w/ PRS,Adjusted,MCAR,Weighted,0.00172278022095436,4,2500
bmi,0.0295875362772443,-0.013117461112028,0.0722925336665166,Complete case,Unadjusted,MAR,Unweighted,,4,2500
bmi,0.0206570446519785,-0.058451698346204,0.0997657876501609,Imputed,Unadjusted,MAR,Unweighted,,4,2500
bmi,0.00885976926074747,-0.0621243423915995,0.0798438809130944,Imputed w/ PRS,Unadjusted,MAR,Unweighted,,4,2500
bmi,0.124819404990461,0.0542236555673476,0.195415154413574,Complete case,Unadjusted,MAR,Weighted,0.00129529730492304,4,2500
bmi,0.204495764216315,0.132444943586113,0.276546584846516,Imputed,Unadjusted,MAR,Weighted,0.00135139305034837,4,2500
bmi,0.194111454479881,0.122580619529259,0.265642289430503,Imputed w/ PRS,Unadjusted,MAR,Weighted,0.00133195762015446,4,2500
bmi,0.0219130631302085,-0.020349404807422,0.0641755310678391,Complete case,Adjusted,MAR,Unweighted,,4,2500
bmi,0.0368404646843447,-0.0420693938953579,0.115750323264047,Imputed,Adjusted,MAR,Unweighted,,4,2500
bmi,0.0294938698927772,-0.036421397630558,0.0954091374161124,Imputed w/ PRS,Adjusted,MAR,Unweighted,,4,2500
bmi,0.121846224093053,0.0419595289166066,0.201732919269499,Complete case,Adjusted,MAR,Weighted,0.00165866791041933,4,2500
bmi,0.145016529584185,0.0532223531638806,0.236810706004489,Imputed,Adjusted,MAR,Weighted,0.00219348201242969,4,2500
bmi,0.138000501639336,0.0482665725256173,0.227734430753055,Imputed w/ PRS,Adjusted,MAR,Weighted,0.00209612504260321,4,2500
bmi,-0.0843741156357107,-0.129911583857608,-0.0388366474138134,Complete case,Unadjusted,MNAR,Unweighted,,4,2500
bmi,-0.205521634799276,-0.264598613535914,-0.146444656062638,Imputed,Unadjusted,MNAR,Unweighted,,4,2500
bmi,-0.155732003905613,-0.212091211874232,-0.0993727959369941,Imputed w/ PRS,Unadjusted,MNAR,Unweighted,,4,2500
bmi,0.0593697548136805,-0.016402069359388,0.135141578986749,Complete case,Unadjusted,MNAR,Weighted,0.0014920390925609,4,2500
bmi,0.0518231947350943,-0.0524567793028992,0.156103168773088,Imputed,Unadjusted,MNAR,Weighted,0.00283077692432472,4,2500
bmi,0.0832003183545111,-0.00989853407414226,0.176299170783165,Imputed w/ PRS,Unadjusted,MNAR,Weighted,0.00225627729675,4,2500
bmi,-0.110715506698176,-0.156862219429696,-0.0645687939666566,Complete case,Adjusted,MNAR,Unweighted,,4,2500
bmi,-0.172101999893588,-0.234629386059504,-0.109574613727672,Imputed,Adjusted,MNAR,Unweighted,,4,2500
bmi,-0.120834047570082,-0.178150036679259,-0.0635180584609038,Imputed w/ PRS,Adjusted,MNAR,Unweighted,,4,2500
bmi,0.0510464139580855,-0.0311971992218868,0.133290027138058,Complete case,Adjusted,MNAR,Weighted,0.00175779002543394,4,2500
bmi,0.0231591658385362,-0.0636861274092501,0.110004459086323,Imputed,Adjusted,MNAR,Weighted,0.0019633439563804,4,2500
bmi,0.0465870325067157,-0.0403555455034578,0.133529610516889,Imputed w/ PRS,Adjusted,MNAR,Weighted,0.00196774512597515,4,2500
bmi,0.207683404838263,0.20159580738878,0.213771002287747,Full,Unadjusted,,,,5,2500
bmi,0.197793281285306,0.191951159560111,0.203635403010501,Full,Adjusted,,,,5,2500
bmi,0.041289902953221,-0.00256596339407961,0.0851457693005216,Complete case,Unadjusted,MCAR,Unweighted,,5,2500
bmi,0.0383483776746051,9.61913446379178e-05,0.0766005640045723,Imputed,Unadjusted,MCAR,Unweighted,,5,2500
bmi,0.0435266457050596,-0.00235009740751373,0.0894033888176329,Imputed w/ PRS,Unadjusted,MCAR,Unweighted,,5,2500
bmi,0.186631510819938,0.116799390009454,0.256463631630421,Complete case,Unadjusted,MCAR,Weighted,0.00126778653198898,5,2500
bmi,0.131470880191646,0.0566111943177066,0.206330566065585,Imputed,Unadjusted,MCAR,Weighted,0.00145881365145865,5,2500
bmi,0.145763402127872,0.0744174187813335,0.217109385474411,Imputed w/ PRS,Unadjusted,MCAR,Weighted,0.00132508236513253,5,2500
bmi,0.0542945846697441,0.0108834081233711,0.0977057612161171,Complete case,Adjusted,MCAR,Unweighted,,5,2500
bmi,0.0516409172680464,0.0136768877444139,0.089604946791679,Imputed,Adjusted,MCAR,Unweighted,,5,2500
bmi,0.0591735570882262,0.0141642305567841,0.104182883619668,Imputed w/ PRS,Adjusted,MCAR,Unweighted,,5,2500
bmi,0.183228180150272,0.11040147663323,0.256054883667313,Complete case,Adjusted,MCAR,Weighted,0.00137884593695829,5,2500
bmi,0.139267069935968,0.0667678527227861,0.211766287149151,Imputed,Adjusted,MCAR,Weighted,0.00136826574014255,5,2500
bmi,0.157269221273608,0.0870504253962118,0.227488017151003,Imputed w/ PRS,Adjusted,MCAR,Weighted,0.00128354344654421,5,2500
bmi,0.0406717999294529,-0.00319774538061086,0.0845413452395167,Complete case,Unadjusted,MAR,Unweighted,,5,2500
bmi,-8.42747328503464e-05,-0.0510490103419005,0.0508804608761998,Imputed,Unadjusted,MAR,Unweighted,,5,2500
bmi,0.0267215820507938,-0.0390573268814604,0.0925004909830481,Imputed w/ PRS,Unadjusted,MAR,Unweighted,,5,2500
bmi,0.126965858476373,0.0626488732933037,0.191282843659442,Complete case,Unadjusted,MAR,Weighted,0.0010751367671035,5,2500
bmi,0.177254650157392,0.111270116084748,0.243239184230036,Imputed,Unadjusted,MAR,Weighted,0.00113341283611552,5,2500
bmi,0.194544700813151,0.130224055991552,0.25886534563475,Imputed w/ PRS,Unadjusted,MAR,Weighted,0.00107697245847834,5,2500
bmi,0.0320512302359237,-0.0117492360537731,0.0758516965256205,Complete case,Adjusted,MAR,Unweighted,,5,2500
bmi,0.0305960147232433,-0.0213417863431933,0.08253381578968,Imputed,Adjusted,MAR,Unweighted,,5,2500
bmi,0.0541421128719978,-0.00905227629305451,0.11733650203705,Imputed w/ PRS,Adjusted,MAR,Unweighted,,5,2500
bmi,0.141545210703582,0.0748075354458023,0.208282885961361,Complete case,Adjusted,MAR,Weighted,0.00115758444098225,5,2500
bmi,0.183578827243013,0.117741019663096,0.24941663482293,Imputed,Adjusted,MAR,Weighted,0.00112837781406879,5,2500
bmi,0.195565585318465,0.129323674964094,0.261807495672836,Imputed w/ PRS,Adjusted,MAR,Weighted,0.00114227195766311,5,2500
bmi,-0.0721003278972048,-0.11698965342755,-0.0272110023668599,Complete case,Unadjusted,MNAR,Unweighted,,5,2500
bmi,-0.179675348516636,-0.225780471761646,-0.133570225271625,Imputed,Unadjusted,MNAR,Unweighted,,5,2500
bmi,-0.169600890005436,-0.218233143679501,-0.120968636331372,Imputed w/ PRS,Unadjusted,MNAR,Unweighted,,5,2500
bmi,0.0159749529577724,-0.051978659273282,0.0839285651888269,Complete case,Unadjusted,MNAR,Weighted,0.00120002510276742,5,2500
bmi,-0.0180380852709227,-0.0862275958104964,0.050151425268651,Imputed,Unadjusted,MNAR,Weighted,0.00121042800786459,5,2500
bmi,-0.00621848137589238,-0.0745837467067375,0.0621467839549528,Imputed w/ PRS,Unadjusted,MNAR,Weighted,0.00121667567502711,5,2500
bmi,-0.101971245310833,-0.14772000581317,-0.0562224848084958,Complete case,Adjusted,MNAR,Unweighted,,5,2500
bmi,-0.145778281624824,-0.194739831174052,-0.0968167320755959,Imputed,Adjusted,MNAR,Unweighted,,5,2500
bmi,-0.135760121594492,-0.186675734511174,-0.0848445086778103,Imputed w/ PRS,Adjusted,MNAR,Unweighted,,5,2500
bmi,0.0437190707373444,-0.0245982043277405,0.112036345802429,Complete case,Adjusted,MNAR,Weighted,0.00121289784790702,5,2500
bmi,0.0473359770396389,-0.0195386000737778,0.114210554153055,Imputed,Adjusted,MNAR,Weighted,0.00116419549781617,5,2500
bmi,0.0548831537183629,-0.0108869736279409,0.120653281064667,Imputed w/ PRS,Adjusted,MNAR,Weighted,0.00112605909709255,5,2500
bmi,0.204229516534089,0.198142951076204,0.210316081991975,Full,Unadjusted,,,,6,2500
bmi,0.195885078513048,0.190046964586369,0.201723192439726,Full,Adjusted,,,,6,2500
bmi,0.0360580714803038,-0.00811764093088304,0.0802337838914906,Complete case,Unadjusted,MCAR,Unweighted,,6,2500
bmi,0.0324771761218026,-0.0134634816387958,0.078417833882401,Imputed,Unadjusted,MCAR,Unweighted,,6,2500
bmi,0.0379040457319633,-0.0029378681267967,0.0787459595907233,Imputed w/ PRS,Unadjusted,MCAR,Unweighted,,6,2500
bmi,0.272035387567624,0.0717664256483446,0.472304349486903,Complete case,Unadjusted,MCAR,Weighted,0.010427296677986,6,2500
bmi,0.21671490268623,0.0444846476405653,0.388945157731896,Imputed,Unadjusted,MCAR,Weighted,0.00772187393843647,6,2500
bmi,0.209841863104397,0.034349749251868,0.385333976956927,Imputed w/ PRS,Unadjusted,MCAR,Weighted,0.00801713189232217,6,2500
bmi,0.0551420667470888,0.0112758874267158,0.0990082460674617,Complete case,Adjusted,MCAR,Unweighted,,6,2500
bmi,0.0506127973241902,0.00486718769147884,0.0963584069569015,Imputed,Adjusted,MCAR,Unweighted,,6,2500
bmi,0.0582665789461009,0.0175097116503019,0.0990234462418999,Imputed w/ PRS,Adjusted,MCAR,Unweighted,,6,2500
bmi,0.233747664040391,0.105937192254544,0.361558135826239,Complete case,Adjusted,MCAR,Weighted,0.00424693994466324,6,2500
bmi,0.191527881550262,0.0758182864046672,0.307237476695856,Imputed,Adjusted,MCAR,Weighted,0.00348531925856703,6,2500
bmi,0.189254758725128,0.0692338422495134,0.309275675200743,Imputed w/ PRS,Adjusted,MCAR,Weighted,0.003749882808595,6,2500
bmi,0.0436870408850662,0.00183219916910919,0.0855418826010231,Complete case,Unadjusted,MAR,Unweighted,,6,2500
bmi,0.0397554079643328,-0.0225570034252514,0.102067819353917,Imputed,Unadjusted,MAR,Unweighted,,6,2500
bmi,0.0491054942949179,-0.0173789806302321,0.115589969220068,Imputed w/ PRS,Unadjusted,MAR,Unweighted,,6,2500
bmi,0.223466794248811,0.0516216051686816,0.39531198332894,Complete case,Unadjusted,MAR,Weighted,0.00767503249462885,6,2500
bmi,0.286630666469969,0.12877362376496,0.444487709174977,Imputed,Unadjusted,MAR,Weighted,0.00648681844442322,6,2500
bmi,0.286519174634037,0.131344187039874,0.4416941622282,Imputed w/ PRS,Unadjusted,MAR,Weighted,0.0062682636724185,6,2500
bmi,0.0361348129175043,-0.00507206038701423,0.0773416862220229,Complete case,Adjusted,MAR,Unweighted,,6,2500
bmi,0.0561445977119115,-0.00546629025972457,0.117755485683548,Imputed,Adjusted,MAR,Unweighted,,6,2500
bmi,0.0654827352703792,-0.000561488785344178,0.131526959326103,Imputed w/ PRS,Adjusted,MAR,Unweighted,,6,2500
bmi,0.218470566813616,0.091449474392213,0.345491659235018,Complete case,Adjusted,MAR,Weighted,0.00419329380756292,6,2500
bmi,0.249871879178631,0.144910894876149,0.354832863481113,Imputed,Adjusted,MAR,Weighted,0.00286787096776824,6,2500
bmi,0.251102432939418,0.147070402248961,0.355134463629875,Imputed w/ PRS,Adjusted,MAR,Weighted,0.00281733162185103,6,2500
bmi,-0.0651117549767416,-0.109550521747418,-0.0206729882060647,Complete case,Unadjusted,MNAR,Unweighted,,6,2500
bmi,-0.153534555160472,-0.2355149300121,-0.0715541803088433,Imputed,Unadjusted,MNAR,Unweighted,,6,2500
bmi,-0.152030936534693,-0.214291196883129,-0.0897706761862574,Imputed w/ PRS,Unadjusted,MNAR,Unweighted,,6,2500
bmi,0.149272368552272,-0.0385678784217838,0.337112615526327,Complete case,Unadjusted,MNAR,Weighted,0.00916905258121472,6,2500
bmi,0.130466761498454,-0.0545394981406235,0.315473021137532,Imputed,Unadjusted,MNAR,Weighted,0.0089099786573938,6,2500
