variable,est,lo,hi,method,adj,miss_data,weight,var,seed,size
bmi,0.150914972530627,0.102382005808734,0.19944793925252,Complete case,Unadjusted,MCAR,Weighted,0.000612768178712174,3,5000
bmi,0.119106237891209,0.0614771298660433,0.176735345916374,Imputed,Unadjusted,MCAR,Weighted,0.000864545019690216,3,5000
bmi,0.116161225839609,0.0667653831628747,0.165557068516344,Imputed w/ PRS,Unadjusted,MCAR,Weighted,0.000635162157824156,3,5000
bmi,0.0523540933705821,0.0214940412899949,0.0832141454511694,Complete case,Adjusted,MCAR,Unweighted,,3,5000
bmi,0.0472416823683747,0.0146530226878126,0.0798303420489368,Imputed,Adjusted,MCAR,Unweighted,,3,5000
bmi,0.0510505501091143,0.0156905911434632,0.0864105090747655,Imputed w/ PRS,Adjusted,MCAR,Unweighted,,3,5000
bmi,0.147865469317008,0.0991451436962823,0.196585794937734,Complete case,Adjusted,MCAR,Weighted,0.00061750799927172,3,5000
bmi,0.122152900857415,0.0672697610486055,0.177036040666224,Imputed,Adjusted,MCAR,Weighted,0.000784118527848499,3,5000
bmi,0.120642815204261,0.0730561218168582,0.168229508591663,Imputed w/ PRS,Adjusted,MCAR,Weighted,0.000589487872510235,3,5000
bmi,0.046274707155495,0.0164175443128323,0.0761318699981577,Complete case,Unadjusted,MAR,Unweighted,,3,5000
bmi,0.0328749004604361,-0.0171340996892827,0.0828839006101548,Imputed,Unadjusted,MAR,Unweighted,,3,5000
bmi,0.032094373041632,-0.0179510335735364,0.0821397796568004,Imputed w/ PRS,Unadjusted,MAR,Unweighted,,3,5000
bmi,0.111001297481321,0.061950252311626,0.160052342651016,Complete case,Unadjusted,MAR,Weighted,0.000625826081971907,3,5000
bmi,0.178029624490293,0.130130248082105,0.22592900089848,Imputed,Unadjusted,MAR,Weighted,0.000597260147091376,3,5000
bmi,0.177746448863496,0.127980634723391,0.227512263003601,Imputed w/ PRS,Unadjusted,MAR,Weighted,0.000644712431560051,3,5000
bmi,0.0366547277466778,0.00696625406592116,0.0663432014274344,Complete case,Adjusted,MAR,Unweighted,,3,5000
bmi,0.0474673171145098,-0.0011715962665809,0.0961062304956005,Imputed,Adjusted,MAR,Unweighted,,3,5000
bmi,0.0509435676152479,0.00227535375476487,0.099611781475731,Imputed w/ PRS,Adjusted,MAR,Unweighted,,3,5000
bmi,0.112251395649598,0.0641802854029002,0.160322505896295,Complete case,Adjusted,MAR,Weighted,0.000601069892772677,3,5000
bmi,0.170668832401695,0.123289419962327,0.218048244841064,Imputed,Adjusted,MAR,Weighted,0.0005843636045262,3,5000
bmi,0.173658838907032,0.124934897673416,0.222382780140648,Imputed w/ PRS,Adjusted,MAR,Weighted,0.00061800023380386,3,5000
bmi,-0.0624783374696105,-0.0935467534306992,-0.0314099215085217,Complete case,Unadjusted,MNAR,Unweighted,,3,5000
bmi,-0.141105917173303,-0.203523308780733,-0.0786885255658728,Imputed,Unadjusted,MNAR,Unweighted,,3,5000
bmi,-0.130086643127246,-0.18009503240949,-0.0800782538450016,Imputed w/ PRS,Unadjusted,MNAR,Unweighted,,3,5000
bmi,0.0256318373020276,-0.023487998199536,0.0747516728035911,Complete case,Unadjusted,MNAR,Weighted,0.000627536466951407,3,5000
bmi,0.0137806031596752,-0.0427684190857349,0.0703296254050854,Imputed,Unadjusted,MNAR,Weighted,0.000832442065937355,3,5000
bmi,0.0318178969443607,-0.0206205006497121,0.0842562945384336,Imputed w/ PRS,Unadjusted,MNAR,Weighted,0.000715818044806529,3,5000
bmi,-0.0899297306228669,-0.121370528370759,-0.0584889328749753,Complete case,Adjusted,MNAR,Unweighted,,3,5000
bmi,-0.115617302655131,-0.185712171926411,-0.0455224333838501,Imputed,Adjusted,MNAR,Unweighted,,3,5000
bmi,-0.104115610508247,-0.157039113007917,-0.0511921080085761,Imputed w/ PRS,Adjusted,MNAR,Unweighted,,3,5000
bmi,0.0251007500150578,-0.0230174583481729,0.0732189583782885,Complete case,Adjusted,MNAR,Weighted,0.000602203827350641,3,5000
bmi,0.0491663401571846,-0.00595091253513987,0.104283592849509,Imputed,Adjusted,MNAR,Weighted,0.000790822363625029,3,5000
bmi,0.0624197183825014,0.0113764118037099,0.113463024961293,Imputed w/ PRS,Adjusted,MNAR,Weighted,0.000678236906370307,3,5000
bmi,0.207267419344517,0.201200926571806,0.213333912117228,Full,Unadjusted,,,,4,5000
bmi,0.195358637682451,0.189539133150414,0.201178142214488,Full,Adjusted,,,,4,5000
bmi,0.0483599944242282,0.0183846804220274,0.0783353084264291,Complete case,Unadjusted,MCAR,Unweighted,,4,5000
bmi,0.0462109361158841,0.0140351148379901,0.078386757393778,Imputed,Unadjusted,MCAR,Unweighted,,4,5000
bmi,0.0552989012052191,0.0281646742286043,0.0824331281818338,Imputed w/ PRS,Unadjusted,MCAR,Unweighted,,4,5000
bmi,0.166050299352961,0.109640268369009,0.222460330336914,Complete case,Unadjusted,MCAR,Weighted,0.00082782766734404,4,5000
bmi,0.138732290119434,0.0806773068209646,0.196787273417904,Imputed,Unadjusted,MCAR,Weighted,0.000877370093785513,4,5000
bmi,0.146512211122008,0.0814150862293911,0.211609336014624,Imputed w/ PRS,Unadjusted,MCAR,Weighted,0.00110313187439536,4,5000
bmi,0.0635813829835018,0.0339742426121148,0.0931885233548888,Complete case,Adjusted,MCAR,Unweighted,,4,5000
bmi,0.0623346181513301,0.0298750902607058,0.0947941460419545,Imputed,Adjusted,MCAR,Unweighted,,4,5000
bmi,0.0704026986142797,0.0435347283526316,0.0972706688759277,Imputed w/ PRS,Adjusted,MCAR,Unweighted,,4,5000
bmi,0.113378970755578,0.044489937008182,0.182268004502973,Complete case,Adjusted,MCAR,Weighted,0.00123460251081845,4,5000
bmi,0.0995202012375745,0.0347272575533263,0.164313144921823,Imputed,Adjusted,MCAR,Weighted,0.00109284668851704,4,5000
bmi,0.105349207794751,0.0337141875327974,0.176984228056705,Imputed w/ PRS,Adjusted,MCAR,Weighted,0.00133584046255721,4,5000
bmi,0.0278121342271409,-0.0018953728580005,0.0575196413122822,Complete case,Unadjusted,MAR,Unweighted,,4,5000
bmi,0.0132996461254764,-0.0477801808556053,0.0743794731065582,Imputed,Unadjusted,MAR,Unweighted,,4,5000
bmi,0.00876129145462268,-0.0215049430265924,0.0390275259358378,Imputed w/ PRS,Unadjusted,MAR,Unweighted,,4,5000
bmi,0.112991756255225,0.0631407908248044,0.162842721685646,Complete case,Unadjusted,MAR,Weighted,0.000646406895878564,4,5000
bmi,0.188599264815058,0.137033746391952,0.240164783238164,Imputed,Unadjusted,MAR,Weighted,0.000692185655074448,4,5000
bmi,0.185705187648383,0.138570357029363,0.232840018267403,Imputed w/ PRS,Unadjusted,MAR,Weighted,0.000578345977709128,4,5000
bmi,0.0211455848099583,-0.00822890749357219,0.0505200771134889,Complete case,Adjusted,MAR,Unweighted,,4,5000
bmi,0.0367430516636997,-0.0198537386304448,0.0933398419578442,Imputed,Adjusted,MAR,Unweighted,,4,5000
bmi,0.0310156601789688,-1.12268209119006e-05,0.0620425471788495,Imputed w/ PRS,Adjusted,MAR,Unweighted,,4,5000
bmi,0.112359989089772,0.0532186747631872,0.171501303416357,Complete case,Adjusted,MAR,Weighted,0.000909788251449121,4,5000
bmi,0.156380157470513,0.0894406431808822,0.223319671760143,Imputed,Adjusted,MAR,Weighted,0.00116645753149632,4,5000
bmi,0.152701284602694,0.0875364593647018,0.217866109840687,Imputed w/ PRS,Adjusted,MAR,Weighted,0.00110542755929655,4,5000
bmi,-0.0602851527808678,-0.092638659794754,-0.027931645766983,Complete case,Unadjusted,MNAR,Unweighted,,4,5000
bmi,-0.172466994509911,-0.218693225059951,-0.126240763959871,Imputed,Unadjusted,MNAR,Unweighted,,4,5000
bmi,-0.127324461412546,-0.157506192785085,-0.0971427300400075,Imputed w/ PRS,Unadjusted,MNAR,Unweighted,,4,5000
bmi,0.0554908118568103,-0.00437482761800778,0.115356451331628,Complete case,Unadjusted,MNAR,Weighted,0.000932158694016674,4,5000
bmi,0.050922344881584,-0.0241447294409302,0.125989419204098,Imputed,Unadjusted,MNAR,Weighted,0.00146690773228793,4,5000
bmi,0.0800437930005242,0.013660479347655,0.146427106653394,Imputed w/ PRS,Unadjusted,MNAR,Weighted,0.00114715386451519,4,5000
bmi,-0.0852954329393438,-0.117925919075183,-0.0526649468035049,Complete case,Adjusted,MNAR,Unweighted,,4,5000
bmi,-0.138856358443419,-0.186211145546323,-0.0915015713405153,Imputed,Adjusted,MNAR,Unweighted,,4,5000
bmi,-0.0949092065376103,-0.124801394488959,-0.065017018586262,Imputed w/ PRS,Adjusted,MNAR,Unweighted,,4,5000
bmi,0.0568572892037815,-0.00956602081578812,0.123280599223351,Complete case,Adjusted,MNAR,Weighted,0.00114755923032471,4,5000
bmi,0.0569799037425886,-0.0181981630846478,0.132157970569825,Imputed,Adjusted,MNAR,Weighted,0.00147124881345446,4,5000
bmi,0.0739997842906819,0.00225132847844202,0.145748240102922,Imputed w/ PRS,Adjusted,MNAR,Weighted,0.00134007447475664,4,5000
bmi,0.207683404838263,0.20159580738878,0.213771002287747,Full,Unadjusted,,,,5,5000
bmi,0.197793281285306,0.191951159560111,0.203635403010501,Full,Adjusted,,,,5,5000
bmi,0.0400219143782309,0.00912180483643265,0.0709220239200292,Complete case,Unadjusted,MCAR,Unweighted,,5,5000
bmi,0.0363493606759105,0.00589195880701913,0.0668067625448019,Imputed,Unadjusted,MCAR,Unweighted,,5,5000
bmi,0.0422123507655591,0.011380493856141,0.0730442076749773,Imputed w/ PRS,Unadjusted,MCAR,Unweighted,,5,5000
bmi,0.162544832852757,0.112379580016943,0.212710085688572,Complete case,Unadjusted,MCAR,Weighted,0.000654682006526801,5,5000
bmi,0.121491650601518,0.0642113582582429,0.178771942944793,Imputed,Unadjusted,MCAR,Weighted,0.000854110910484315,5,5000
bmi,0.132440852236492,0.0749498840931906,0.189931820379794,Imputed w/ PRS,Unadjusted,MCAR,Weighted,0.000860405271103992,5,5000
bmi,0.0586505351532777,0.0279480494364643,0.0893530208700912,Complete case,Adjusted,MCAR,Unweighted,,5,5000
bmi,0.0552909041532506,0.0251710971852191,0.085410711121282,Imputed,Adjusted,MCAR,Unweighted,,5,5000
bmi,0.0611901414566335,0.0311523902258383,0.0912278926874288,Imputed w/ PRS,Adjusted,MCAR,Unweighted,,5,5000
bmi,0.165795797555403,0.118743601386584,0.212847993724222,Complete case,Adjusted,MCAR,Weighted,0.000575948822222871,5,5000
bmi,0.131019618185574,0.0770760985823346,0.184963137788814,Imputed,Adjusted,MCAR,Weighted,0.000757499544576485,5,5000
bmi,0.142439602063701,0.090104108297488,0.194775095829913,Imputed w/ PRS,Adjusted,MCAR,Weighted,0.000713011393743995,5,5000
bmi,0.0303591825112338,9.17669228785005e-05,0.0606265980995892,Complete case,Unadjusted,MAR,Unweighted,,5,5000
bmi,-0.00878658994940357,-0.0552511093726573,0.0376779294738502,Imputed,Unadjusted,MAR,Unweighted,,5,5000
bmi,0.00716255682703714,-0.0488055625278402,0.0631306761819145,Imputed w/ PRS,Unadjusted,MAR,Unweighted,,5,5000
bmi,0.117605556233367,0.0696312661198048,0.165579846346929,Complete case,Unadjusted,MAR,Weighted,0.00059865825841054,5,5000
bmi,0.158402924926117,0.108242024658669,0.208563825193564,Imputed,Unadjusted,MAR,Weighted,0.000654989688314861,5,5000
bmi,0.169012403269457,0.117616674923332,0.220408131615583,Imputed w/ PRS,Unadjusted,MAR,Weighted,0.000687634832371165,5,5000
bmi,0.0119159060743073,-0.0182349798339404,0.042066791982555,Complete case,Adjusted,MAR,Unweighted,,5,5000
bmi,0.0157671147226304,-0.0306761041620751,0.0622103336073359,Imputed,Adjusted,MAR,Unweighted,,5,5000
bmi,0.0317155808704706,-0.0224664548681324,0.0858976166090736,Imputed w/ PRS,Adjusted,MAR,Unweighted,,5,5000
bmi,0.128821929897507,0.079805940584741,0.177837919210272,Complete case,Adjusted,MAR,Weighted,0.000624938043601014,5,5000
bmi,0.168809618491442,0.121149048680888,0.216470188301997,Imputed,Adjusted,MAR,Weighted,0.000591319605570134,5,5000
bmi,0.17876600754893,0.130252712331171,0.227279302766688,Imputed w/ PRS,Adjusted,MAR,Weighted,0.000612668239525759,5,5000
bmi,-0.0652061364866981,-0.0968604636608454,-0.0335518093125508,Complete case,Unadjusted,MNAR,Unweighted,,5,5000
bmi,-0.180912726142399,-0.231470585796305,-0.130354866488494,Imputed,Unadjusted,MNAR,Unweighted,,5,5000
bmi,-0.160379927024388,-0.201795242819655,-0.118964611229121,Imputed w/ PRS,Unadjusted,MNAR,Unweighted,,5,5000
bmi,0.0372407292874025,-0.0145603439061017,0.0890418024809066,Complete case,Unadjusted,MNAR,Weighted,0.000697935157460277,5,5000
bmi,-0.0206258134482846,-0.0801537717396479,0.0389021448430787,Imputed,Unadjusted,MNAR,Weighted,0.00092245628125671,5,5000
bmi,0.00966660693340678,-0.0448123176850822,0.0641455315518957,Imputed w/ PRS,Unadjusted,MNAR,Weighted,0.000772610970498628,5,5000
bmi,-0.106715724351155,-0.139124673557004,-0.0743067751453063,Complete case,Adjusted,MNAR,Unweighted,,5,5000
bmi,-0.15499874189872,-0.216269475203239,-0.0937280085942009,Imputed,Adjusted,MNAR,Unweighted,,5,5000
bmi,-0.131067741611124,-0.180243304966902,-0.0818921782553452,Imputed w/ PRS,Adjusted,MNAR,Unweighted,,5,5000
bmi,0.0584798053626503,0.00445044761874901,0.112509163106552,Complete case,Adjusted,MNAR,Weighted,0.000759270733440096,5,5000
bmi,0.0523674762143574,-0.00343397196325333,0.108168924391968,Imputed,Adjusted,MNAR,Weighted,0.000810577898673383,5,5000
bmi,0.0708337363827058,0.0161328847916596,0.125534587973752,Imputed w/ PRS,Adjusted,MNAR,Weighted,0.000778918453756846,5,5000
bmi,0.204229516534089,0.198142951076204,0.210316081991975,Full,Unadjusted,,,,6,5000
bmi,0.195885078513048,0.190046964586369,0.201723192439726,Full,Adjusted,,,,6,5000
bmi,0.0325169861083029,0.00160162471425967,0.0634323475023462,Complete case,Unadjusted,MCAR,Unweighted,,6,5000
bmi,0.0300236316939726,-0.0066710666573312,0.0667183300452765,Imputed,Unadjusted,MCAR,Unweighted,,6,5000
bmi,0.0300057051161545,0.00212060847562275,0.0578908017566863,Imputed w/ PRS,Unadjusted,MCAR,Unweighted,,6,5000
bmi,0.298891618621133,0.145588390112238,0.452194847130027,Complete case,Unadjusted,MCAR,Weighted,0.00611403033031663,6,5000
bmi,0.243304356540955,0.0921313989166414,0.394477314165268,Imputed,Unadjusted,MCAR,Weighted,0.00594911052899248,6,5000
bmi,0.252815422775389,0.108440547514046,0.397190298036731,Imputed w/ PRS,Unadjusted,MCAR,Weighted,0.00542609086278369,6,5000
bmi,0.0522408069693197,0.0214427681230295,0.08303884581561,Complete case,Adjusted,MCAR,Unweighted,,6,5000
bmi,0.0500012488668956,0.0153563413985274,0.0846461563352638,Imputed,Adjusted,MCAR,Unweighted,,6,5000
bmi,0.0502117276502961,0.0220900229976533,0.0783334323029389,Imputed w/ PRS,Adjusted,MCAR,Unweighted,,6,5000
bmi,0.25427693237771,0.160508064991162,0.348045799764258,Complete case,Adjusted,MCAR,Weighted,0.00228739954946302,6,5000
bmi,0.215322255884374,0.11723479267932,0.313409719089429,Imputed,Adjusted,MCAR,Weighted,0.00250455644250913,6,5000
bmi,0.224398675266589,0.132565479252046,0.316231871281132,Imputed w/ PRS,Adjusted,MCAR,Weighted,0.00219534720633077,6,5000
bmi,0.0438325535223212,0.0140708239098445,0.0735942831347979,Complete case,Unadjusted,MAR,Unweighted,,6,5000
bmi,0.0304766185876175,-0.00783077263435535,0.0687840098095903,Imputed,Unadjusted,MAR,Unweighted,,6,5000
bmi,0.0168952324364351,-0.0466233668867803,0.0804138317596505,Imputed w/ PRS,Unadjusted,MAR,Unweighted,,6,5000
bmi,0.236583406889367,0.103180101499672,0.369986712279062,Complete case,Unadjusted,MAR,Weighted,0.00462900385632759,6,5000
bmi,0.2932312729141,0.161960193886232,0.424502351941968,Imputed,Unadjusted,MAR,Weighted,0.00448582088041934,6,5000
bmi,0.282920837304476,0.147799923882357,0.418041750726594,Imputed w/ PRS,Unadjusted,MAR,Weighted,0.00475279369016603,6,5000
bmi,0.0321265181038394,0.00264438554996538,0.0616086506577134,Complete case,Adjusted,MAR,Unweighted,,6,5000
bmi,0.0506476264097418,0.0156776068848681,0.0856176459346156,Imputed,Adjusted,MAR,Unweighted,,6,5000
bmi,0.0369961097840379,-0.023995850238253,0.0979880698063288,Imputed w/ PRS,Adjusted,MAR,Unweighted,,6,5000
bmi,0.236455710191411,0.122585980920569,0.350325439462254,Complete case,Adjusted,MAR,Weighted,0.00337264377578091,6,5000
bmi,0.255700491973937,0.170892942102371,0.340508041845504,Imputed,Adjusted,MAR,Weighted,0.00187228884934881,6,5000
bmi,0.247017223543094,0.159816688995707,0.334217758090482,Imputed w/ PRS,Adjusted,MAR,Weighted,0.00197943895282369,6,5000
bmi,-0.0432195801168608,-0.0750768714931647,-0.0113622887405569,Complete case,Unadjusted,MNAR,Unweighted,,6,5000
bmi,-0.138846743818337,-0.176044857140703,-0.101648630495972,Imputed,Unadjusted,MNAR,Unweighted,,6,5000
bmi,-0.127430380022237,-0.159253722671152,-0.0956070373733219,Imputed w/ PRS,Unadjusted,MNAR,Unweighted,,6,5000
bmi,0.188859395351638,0.0289914437948833,0.348727346908392,Complete case,Unadjusted,MNAR,Weighted,0.00664737456422484,6,5000
bmi,0.176420325791002,-0.0039942879600002,0.356834939542005,Imputed,Unadjusted,MNAR,Weighted,0.00847319582851652,6,5000
